"","phylum","class","family","species","date","year","lat","lon","locality","num.obs"
"608","Magnoliophyta","Magnoliopsida","Asteraceae","Liatris scariosa",1905-03-19,1905,41.76138,-72.61583,"East Hartford",2
"609","Magnoliophyta","Magnoliopsida","Chenopodiaceae","Atriplex prostrata ssp. hastata",1906-09-23,1906,41.7635,-72.6153,"",2
"610","Magnoliophyta","Magnoliopsida","Rosaceae","Crataegus holmesiana",1906-09-16,1906,41.7661,-72.6833,"Blue Hill",2
"611","Magnoliophyta","Magnoliopsida","Ericaceae","Pyrola americana",1906-09-16,1906,41.82361,-72.62111,"South Windsor",2
"612","Magnoliophyta","Liliopsida","Poaceae","Andropogon virginicus",1906-08-29,1906,41.7635,-72.6153,"",2
"613","Magnoliophyta","Magnoliopsida","Asteraceae","Eupatorium rotundifolium",1906-08-29,1906,41.80222,-72.66611,"Keney Park",2
"614","Magnoliophyta","Magnoliopsida","Salicaceae","Salix bebbiana",1906-08-27,1906,41.7635,-72.6153,"",2
"615","Magnoliophyta","Magnoliopsida","Primulaceae","Lysimachia nummularia",1906-07-29,1906,41.76361,-72.685,"Hartford",2
"616","Magnoliophyta","Liliopsida","Cyperaceae","Carex davisii",1906-07-07,1906,41.7635,-72.6153,"",2
"617","Magnoliophyta","Liliopsida","Cyperaceae","Carex seorsa",1906-06-25,1906,41.7635,-72.6153,"",2
"618","Magnoliophyta","Magnoliopsida","Caryophyllaceae","Spergula arvensis",1906-06-19,1906,41.7635,-72.6153,"",2
"619","Magnoliophyta","Magnoliopsida","Myricaceae","Comptonia peregrina",1906-06-17,1906,41.76138,-72.61583,"East Hartford",2
"620","Magnoliophyta","Magnoliopsida","Fabaceae","Robinia hispida",1906-06-11,1906,41.82361,-72.62111,"South Windsor",2
"621","Magnoliophyta","Liliopsida","Poaceae","Aristida dichotoma",1907-09-22,1907,41.766,-72.6834,"",2
"622","Magnoliophyta","Magnoliopsida","Asteraceae","Symphyotrichum patens v. patens",1907-09-22,1907,41.76138,-72.61583,"East Hartford",2
"623","Magnoliophyta","Magnoliopsida","Hypericaceae","Triadenum virginicum",1907-09-22,1907,41.77611,-72.62027,"Hockanum River",2
"624","Magnoliophyta","Magnoliopsida","Asteraceae","Anaphalis margaritacea",1907-09-08,1907,41.7661,-72.6833,"Westland Street and Gully Brook",2
"625","Magnoliophyta","Magnoliopsida","Fabaceae","Vicia villosa",1907-07-11,1907,41.78222,-72.61194,"East Hartford",2
"626","Magnoliophyta","Liliopsida","Orchidaceae","Calopogon tuberosus v. tuberosus",1907-07-04,1907,41.76138,-72.61583,"East Hartford",2
"627","Magnoliophyta","Liliopsida","Poaceae","Festuca ovina",1907-06-20,1907,41.7635,-72.6153,"",2
"628","Magnoliophyta","Liliopsida","Cyperaceae","Carex hormathodes",1907-06-20,1907,41.7635,-72.6153,"",2
"629","Magnoliophyta","Liliopsida","Poaceae","Setaria italica",1908-10-18,1908,41.766,-72.6834,"",2
"630","Magnoliophyta","Magnoliopsida","Salicaceae","Salix eriocephala",1908-10-17,1908,41.7635,-72.6153,"",2
"631","Magnoliophyta","Liliopsida","Cyperaceae","Schoenoplectus americanus",1908-10-17,1908,41.7636,-72.6153,"river bank",2
"632","Magnoliophyta","Magnoliopsida","Plantaginaceae","Gratiola neglecta",1908-10-11,1908,41.766,-72.6834,"",2
"633","Magnoliophyta","Magnoliopsida","Salicaceae","Salix eleagnos",1908-10-08,1908,41.7661,-72.6833,"Riverside Park (Hartford)",2
"634","Magnoliophyta","Magnoliopsida","Fagaceae","Quercus macrocarpa",1908-10-08,1908,41.766,-72.6834,"",2
"635","Magnoliophyta","Magnoliopsida","Onagraceae","Ludwigia palustris",1908-10-08,1908,41.766,-72.6834,"",2
"636","Magnoliophyta","Magnoliopsida","Molluginaceae","Mollugo verticillata",1908-10-08,1908,41.766,-72.6834,"",2
"637","Magnoliophyta","Magnoliopsida","Malvaceae","Alcea rosea",1908-10-04,1908,41.7661,-72.6833,"South Meadow",2
"638","Magnoliophyta","Magnoliopsida","Salicaceae","Salix alba",1908-10-04,1908,41.7661,-72.6833,"South Meadow",2
"639","Magnoliophyta","Magnoliopsida","Asteraceae","Solidago rugosa v. aspera",1908-09-19,1908,41.766,-72.6834,"",2
"640","Magnoliophyta","Magnoliopsida","Apiaceae","Sium suave",1908-09-19,1908,41.7661,-72.6833,"South Meadow",2
"641","Magnoliophyta","Magnoliopsida","Orobanchaceae","Agalinis purpurea",1908-09-13,1908,41.7661,-72.6833,"Cedar Hill",2
"642","Magnoliophyta","Magnoliopsida","Asteraceae","Hieracium gronovii",1908-08-30,1908,41.7635,-72.6153,"",2
"643","Magnoliophyta","Magnoliopsida","Polygonaceae","Fallopia convolvulus",1908-08-29,1908,41.766,-72.6834,"",2
"644","Magnoliophyta","Liliopsida","Cyperaceae","Cyperus filiculmis",1908-08-29,1908,41.7661,-72.6833,"North Meadow",2
"645","Magnoliophyta","Liliopsida","Xyridaceae","Xyris caroliniana",1908-08-17,1908,41.7635,-72.6153,"",2
"646","Magnoliophyta","Liliopsida","Poaceae","Panicum agrostoides",1908-08-04,1908,41.766,-72.6834,"",2
"647","Magnoliophyta","Magnoliopsida","Melastomataceae","Rhexia virginica",1908-08-02,1908,41.766,-72.6834,"",2
"648","Magnoliophyta","Liliopsida","Alismataceae","Alisma plantago-aquatica",1908-08-02,1908,41.7661,-72.6833,"South Meadow",2
"649","Magnoliophyta","Liliopsida","Cyperaceae","Cyperus lupulinus ssp. macilentus",1908-07-26,1908,41.82361,-72.62111,"South Windsor",2
"650","Magnoliophyta","Magnoliopsida","Fabaceae","Desmodium nudiflorum",1908-07-26,1908,41.82361,-72.62111,"South Windsor",2
"651","Magnoliophyta","Liliopsida","Orchidaceae","Goodyera tesselata",1908-07-19,1908,41.7635,-72.6153,"",2
"652","Magnoliophyta","Liliopsida","Orchidaceae","Spiranthes lacera",1908-07-19,1908,41.7636,-72.6153,"Near Long Hill",2
"653","Magnoliophyta","Liliopsida","Poaceae","Panicum virgatum",1908-07-11,1908,41.766,-72.6834,"",2
"654","Magnoliophyta","Magnoliopsida","Brassicaceae","Raphanus raphanistrum",1908-07-11,1908,41.7661,-72.6833,"South Meadow",2
"655","Magnoliophyta","Liliopsida","Poaceae","Poa palustris",1908-07-07,1908,41.7661,-72.6833,"South Meadow",2
"656","Magnoliophyta","Magnoliopsida","Lamiaceae","Pycnanthemum muticum",1908-07-06,1908,41.7635,-72.6153,"",2
"657","Magnoliophyta","Magnoliopsida","Oxalidaceae","Oxalis corniculata",1908-06-27,1908,41.7635,-72.6153,"",2
"658","Magnoliophyta","Magnoliopsida","Santalaceae","Comandra umbellata",1908-06-27,1908,41.7635,-72.6153,"",2
"659","Magnoliophyta","Magnoliopsida","Rosaceae","Rubus hispidus",1908-06-27,1908,41.7635,-72.6153,"",2
"660","Magnoliophyta","Magnoliopsida","Onagraceae","Chamerion angustifolium ssp. circumvagum",1908-06-27,1908,41.7635,-72.6153,"",2
"661","Magnoliophyta","Magnoliopsida","Asteraceae","Hieracium venosum",1908-06-27,1908,41.7635,-72.6153,"",2
"662","Magnoliophyta","Liliopsida","Cyperaceae","Carex hystericina",1908-06-14,1908,41.7661,-72.6833,"Cedar Hill",2
"663","Equisetophyta","Equisetopsida","Equisetaceae","Equisetum hyemale",1908-06-13,1908,41.766,-72.6834,"",2
"664","Magnoliophyta","Magnoliopsida","Adoxaceae","Viburnum opulus",1908-06-04,1908,41.76194,-72.74194,"West Hartford",2
"665","Magnoliophyta","Magnoliopsida","Brassicaceae","Thlaspi arvense",1908-06-01,1908,41.78222,-72.61194,"East Hartford",2
"666","Magnoliophyta","Liliopsida","Cyperaceae","Carex flaccosperma",1908-05-31,1908,41.77611,-72.71944,"Elizabeth Park, West Hartford",2
"667","Magnoliophyta","Liliopsida","Cyperaceae","Eleocharis engelmannii",1909-10-18,1909,41.76194,-72.74194,"West Hartford",2
"668","Magnoliophyta","Magnoliopsida","Salicaceae","Salix fragilis",1909-09-25,1909,41.766,-72.6834,"",2
"669","Magnoliophyta","Liliopsida","Cyperaceae","Eleocharis ovata",1909-09-25,1909,41.7661,-72.6833,"sands of Conn. River at sandpits",2
"670","Magnoliophyta","Liliopsida","Cyperaceae","Eleocharis diandra",1909-09-25,1909,41.7661,-72.6833,"mud flats, bed of the Connecticut River",2
"671","Magnoliophyta","Liliopsida","Poaceae","Eragrostis frankii",1909-09-23,1909,41.766,-72.6834,"",2
"672","Magnoliophyta","Magnoliopsida","Bignoniaceae","Campsis radicans",1909-09-12,1909,41.7011,-72.6703,"Well established at old nursery",2
"673","Magnoliophyta","Magnoliopsida","Malvaceae","Hibiscus syriacus",1909-09-12,1909,41.7012,-72.6704,"",2
"674","Magnoliophyta","Magnoliopsida","Moraceae","Maclura pomifera",1909-09-12,1909,41.7011,-72.6703,"sparingly escaped from cultivation at old nursery",2
"675","Magnoliophyta","Magnoliopsida","Celastraceae","Euonymus europaeus",1909-09-12,1909,41.7012,-72.6704,"",2
"676","Magnoliophyta","Magnoliopsida","Caprifoliaceae","Lonicera orientalis",1909-09-12,1909,41.7012,-72.6704,"",2
"677","Magnoliophyta","Magnoliopsida","Grossulariaceae","Ribes aureum",1909-09-12,1909,41.7011,-72.6703,"at old nursery",2
"678","Magnoliophyta","Magnoliopsida","Asteraceae","Symphyotrichum lanceolatum v. lanceolatum",1909-09-07,1909,41.7661,-72.6833,"South Meadow",2
"679","Magnoliophyta","Liliopsida","Acoraceae","Acorus calamus",1909-08-02,1909,41.76555,-72.66555,"Connecticut River, East Hartford",2
"680","Magnoliophyta","Magnoliopsida","Brassicaceae","Sinapis alba",1909-07-07,1909,41.766,-72.6834,"",2
"681","Magnoliophyta","Liliopsida","Poaceae","Bromus secalinus",1909-06-10,1909,41.76583,-72.68388,"Hartford",2
"682","Magnoliophyta","Magnoliopsida","Ranunculaceae","Ranunculus sceleratus",1909-06-09,1909,41.70111,-72.67,"Wethersfield",2
"683","Magnoliophyta","Magnoliopsida","Salicaceae","Salix discolor",1909-04-12,1909,41.76583,-72.68388,"Hartford",2
"684","Pteridophyta","Polypodiopsida","Dryopteridaceae","Dryopteris marginalis",1910-10-02,1910,41.7661,-72.6833,"rich woods",2
"685","Magnoliophyta","Liliopsida","Poaceae","Panicum tuckermani",1910-08-30,1910,41.766,-72.6834,"",2
"686","Magnoliophyta","Magnoliopsida","Brassicaceae","Nasturtium officinale",1910-06-05,1910,41.76138,-72.61583,"East Hartford",2
"687","Magnoliophyta","Magnoliopsida","Adoxaceae","Viburnum lentago",1910-05-21,1910,41.76361,-72.685,"Hartford",2
"688","Magnoliophyta","Liliopsida","Cyperaceae","Carex leptalea",1912-06-28,1912,41.78222,-72.61194,"East Hartford",2
"689","Magnoliophyta","Magnoliopsida","Ranunculaceae","Ranunculus hispidus v. caricetorum",1912-05-18,1912,41.76138,-72.61583,"East Hartford",2
"690","Magnoliophyta","Liliopsida","Cyperaceae","Carex vesicaria",1912-05-05,1912,41.78222,-72.61194,"East Hartford",2
"691","Magnoliophyta","Liliopsida","Poaceae","Festuca filiformis",1912-05-01,1912,41.76138,-72.61583,"East Hartford",2
"692","Magnoliophyta","Magnoliopsida","Asteraceae","Solidago flexicaulis",1914-08-26,1914,41.766,-72.6834,"",2
"693","Magnoliophyta","Magnoliopsida","Lamiaceae","Stachys tenuifolia",1914-08-01,1914,41.7636,-72.6153,"Connecticut River",2
"694","Magnoliophyta","Magnoliopsida","Ericaceae","Vaccinium macrocarpon",1914-08-01,1914,41.82361,-72.62111,"South Windsor",2
"695","Magnoliophyta","Magnoliopsida","Vitaceae","Vitis aestivalis",1914-06-23,1914,41.76194,-72.74194,"West Hartford",2
"696","Magnoliophyta","Magnoliopsida","Asteraceae","Anthemis arvensis",1914-06-21,1914,41.76138,-72.61583,"East Hartford",2
"697","Chordata","Aves","Turdidae","Turdus migratorius ssp. migratorius",1914-05-30,1914,41.7636,-72.6856,"",2
"698","Chordata","Aves","Sturnidae","Sturnus vulgaris ssp. vulgaris",1916-12-10,1916,41.7636,-72.6856,"",2
"699","Arthropoda","Insecta","Apidae","Bombus fervidus",1916-08-01,1916,41.8237,-72.6212,"South Windsor",2
"700","Magnoliophyta","Magnoliopsida","Fabaceae","Medicago sativa",1916-06-24,1916,41.78222,-72.61194,"East Hartford",2
"701","Magnoliophyta","Magnoliopsida","Ericaceae","Gaylussacia baccata",1916-05-30,1916,41.766,-72.6834,"",2
"702","Magnoliophyta","Magnoliopsida","Apiaceae","Pastinaca sativa",1918-09-01,1918,41.7635,-72.6153,"",2
"703","Chordata","Aves","Turdidae","Sialia sialis ssp. sialis",1918-06-19,1918,41.7636,-72.6856,"",2
"704","Magnoliophyta","Liliopsida","Poaceae","Phalaris canariensis",1920-07-25,1920,41.7635,-72.6153,"",2
"705","Magnoliophyta","Magnoliopsida","Asteraceae","Eutrochium purpureum",1921-08-13,1921,41.812,-72.6573,"",2
"706","Magnoliophyta","Magnoliopsida","Campanulaceae","Lobelia kalmii",1921-07-20,1921,41.7661,-72.6833,"bank of Housatonic River",2
"707","Lycopodiophyta","Lycopodiopsida","Lycopodiaceae","Lycopodiella inundata",1921-07-02,1921,41.7635,-72.6153,"",2
"708","Magnoliophyta","Liliopsida","Poaceae","Panicum ovale ssp. addisonii",1921-07-02,1921,41.7635,-72.6153,"",2
"709","Magnoliophyta","Liliopsida","Cyperaceae","Carex debilis",1924-07-09,1924,41.7661,-72.6833,"dry wooded hillside, Tunxis Forest",2
"710","Pteridophyta","Polypodiopsida","Dennstaedtiaceae","Pteridium aquilinum",1926-07-01,1926,41.76138,-72.61583,"East Hartford",2
"711","Magnoliophyta","Liliopsida","Cyperaceae","Carex sparganioides",1927-07-04,1927,41.7661,-72.6833,"rich woods",2
"712","Chordata","Aves","Phasianidae","Bonasa umbellus",1928-10-28,1928,41.7637,-72.68513,"Hartford",2
"713","Magnoliophyta","Magnoliopsida","Polygonaceae","Fallopia scandens",1928-09-22,1928,41.75223,-72.72181,"Oakwood Avenue Woods",2
"714","Magnoliophyta","Magnoliopsida","Asteraceae","Symphyotrichum laeve v. laeve",1928-09-08,1928,41.75223,-72.72181,"Oakwood Avenue Woods",2
"715","Magnoliophyta","Magnoliopsida","Asteraceae","Eupatorium rotundifolium v. rotundifolium",1928-09-08,1928,41.75223,-72.72181,"Oakwood Avenue Woods",2
"716","Magnoliophyta","Magnoliopsida","Polygonaceae","Persicaria sagittata",1928-09-08,1928,41.75223,-72.72181,"Oakwood Avenue Woods",2
"717","Magnoliophyta","Liliopsida","Alismataceae","Alisma subcordatum",1928-08-23,1928,41.75223,-72.72181,"Oakwood Avenue Woods",2
"718","Magnoliophyta","Magnoliopsida","Rosaceae","Agrimonia gryposepala",1928-08-14,1928,41.75223,-72.72181,"Oakwood Avenue Woods",2
"719","Magnoliophyta","Magnoliopsida","Rosaceae","Spiraea tomentosa",1928-07-21,1928,41.75223,-72.72181,"Oakwood Avenue Woods",2
"720","Magnoliophyta","Liliopsida","Liliaceae","Lilium canadense",1928-07-16,1928,41.75223,-72.72181,"Oakwood Avenue Woods",2
"721","Magnoliophyta","Magnoliopsida","Plantaginaceae","Penstemon laevigatus",1928-07-14,1928,41.75223,-72.72181,"Oakwood Avenue Woods",2
"722","Magnoliophyta","Liliopsida","Asparagaceae","Maianthemum racemosum",1928-06-17,1928,41.75223,-72.72181,"Oakwood Avenue Woods",2
"723","Magnoliophyta","Liliopsida","Cyperaceae","Carex digitalis",1930-05-18,1930,41.75916,-72.67277,"Charter Oak Tree Memorial Park, Hartford",2
"724","Magnoliophyta","Magnoliopsida","Geraniaceae","Geranium carolinianum",1930-01-01,1930,41.76194,-72.74194,"West Hartford",2
"725","Magnoliophyta","Magnoliopsida","Magnoliaceae","Magnolia tripetala",1931-10-14,1931,41.76138,-72.61583,"East Hartford",2
"726","Magnoliophyta","Magnoliopsida","Asteraceae","Bidens connata",1932-09-10,1932,41.7661,-72.6833,"bank of Housatonic River",2
"727","Magnoliophyta","Magnoliopsida","Cistaceae","Lechea tenuifolia",1934-10-27,1934,41.71222,-72.60805,"Glastonbury",2
"728","Magnoliophyta","Liliopsida","Smilacaceae","Smilax siphilitica",1937-07-28,1937,41.76204,-72.74204,"West Hartford",2
"729","Magnoliophyta","Liliopsida","Orchidaceae","Liparis loeselii",1937-06-27,1937,41.7922,-72.7189,"",2
"730","Magnoliophyta","Magnoliopsida","Apiaceae","Aegopodium podagraria",1937-06-09,1937,41.76138,-72.61583,"East Hartford",2
"731","Magnoliophyta","Magnoliopsida","Ericaceae","Lyonia ligustrina",1938-06-25,1938,41.78222,-72.61194,"East Hartford",2
"732","Magnoliophyta","Liliopsida","Cyperaceae","Eleocharis tenuis",1938-05-21,1938,41.82361,-72.62111,"South Windsor",2
"733","Magnoliophyta","Magnoliopsida","Betulaceae","Betula papyrifera",1938-05-04,1938,41.76138,-72.61583,"East Hartford",2
"734","Magnoliophyta","Magnoliopsida","Fabaceae","Medicago lupulina",1939-09-04,1939,41.76361,-72.685,"Hartford",2
"735","Magnoliophyta","Liliopsida","Orchidaceae","Liparis liliifolia",1939-06-26,1939,41.7012,-72.6704,"",2
"736","Magnoliophyta","Magnoliopsida","Cornaceae","Cornus florida",1940-05-25,1940,41.76138,-72.61583,"East Hartford",2
"737","Magnoliophyta","Magnoliopsida","Orobanchaceae","Epifagus virginiana",1943-09-15,1943,41.7661,-72.6833,"Hartford Seminary, Ravine of Park River",2
"738","Magnoliophyta","Magnoliopsida","Ericaceae","Chamaedaphne calyculata",1946-04-19,1946,41.82361,-72.62111,"South Windsor",2
"739","Arthropoda","Insecta","Carabidae","Cicindela formosa ssp. generosa",1948-05-29,1948,41.7822,-72.6125,"East Hartford, Hartford Co., CT",2
"740","Magnoliophyta","Magnoliopsida","Asteraceae","Symphyotrichum cordifolium",1953-09-25,1953,41.76138,-72.61583,"East Hartford",2
"741","Arthropoda","Insecta","Apidae","Apis mellifera",1955-06-11,1955,41.7599547546156,-72.6794519790329,"Hartford",2
"742","Arthropoda","Arachnida","Ascidae","Asca bicornis",1956-11-10,1956,41.82,-72.62,"South Windsor, Hartford Co., CT, U.S.A.",2
"743","Magnoliophyta","Magnoliopsida","Cornaceae","Cornus rugosa",1957-09-01,1957,41.7011,-72.6703,"Jordan Lane",2
"744","Magnoliophyta","Liliopsida","Juncaceae","Luzula multiflora",1958-05-10,1958,41.766,-72.6834,"",2
"745","Arthropoda","Insecta","Apidae","Bombus affinis",1959-06-11,1959,41.7599547546156,-72.6794519790329,"Hartford",2
"746","Chordata","Aves","Corvidae","Corvus brachyrhynchos ssp. brachyrhynchos",1961-12-19,1961,41.7636,-72.6856,"",2
"747","Chordata","Mammalia","Cervidae","Alces alces",1965-09-30,1965,41.7822,-72.6125,"",2
"748","Chordata","Actinopterygii","Moronidae","Morone americana",1965-07-25,1965,41.80347,-72.65196,"Connecticut River, Wilson Boat Launch",2
"749","Chordata","Actinopterygii","Cyprinidae","Notropis hudsonius",1965-07-25,1965,41.80347,-72.65196,"Connecticut River, Wilson Boat Launch",2
"750","Magnoliophyta","Liliopsida","Typhaceae","Typha latifolia",1968-07-01,1968,41.7011,-72.6703,"Jordan Lane",2
"751","Magnoliophyta","Magnoliopsida","Plantaginaceae","Plantago pusilla",1971-05-07,1971,41.7661,-72.6833,"near Wethersfield line, edge of parking place at restaurant",2
"752","Magnoliophyta","Liliopsida","Poaceae","Schizachyrium scoparium",1973-09-13,1973,41.72527,-72.66194,"Folley Brook",2
"753","Magnoliophyta","Magnoliopsida","Asteraceae","Xanthium strumarium v. canadense",1973-09-09,1973,41.72527,-72.66194,"Folley Brook",2
"754","Arthropoda","Insecta","Nymphalidae","Euphydryas phaeton",1974-06-09,1974,41.76194,-72.7425,"West Hartford",2
"755","Equisetophyta","Equisetopsida","Equisetaceae","Equisetum fluviatile",1974-05-22,1974,41.76138,-72.61583,"East Hartford",2
"756","Pteridophyta","Polypodiopsida","Thelypteridaceae","Thelypteris palustris v. pubescens",1976-07-26,1976,41.69388,-72.6375,"Connecticut River",2
"757","Magnoliophyta","Magnoliopsida","Betulaceae","Alnus incana ssp. rugosa",1976-07-26,1976,41.69388,-72.6375,"Connecticut River",2
"758","Magnoliophyta","Magnoliopsida","Betulaceae","Betula populifolia",1977-07-14,1977,41.76583,-72.68388,"Hartford",2
"759","Magnoliophyta","Magnoliopsida","Scrophulariaceae","Verbascum phlomoides",1977-07-14,1977,41.76583,-72.68388,"Hartford",2
"760","Magnoliophyta","Liliopsida","Cyperaceae","Carex canescens",1979-05-29,1979,41.82361,-72.62111,"South Windsor",2
"761","Chordata","Aves","Tytonidae","Tyto alba ssp. pratincola",1982-07-06,1982,41.76888,-72.6746,"Hartford Stage Company",2
"762","Magnoliophyta","Magnoliopsida","Chenopodiaceae","Atriplex prostrata",1983-11-23,1983,41.76583,-72.68388,"Hartford",2
"763","Magnoliophyta","Magnoliopsida","Asteraceae","Solidago sempervirens",1983-11-23,1983,41.76361,-72.685,"Hartford",2
"764","Magnoliophyta","Liliopsida","Poaceae","Andropogon gerardii",1983-08-27,1983,41.76555,-72.66555,"Connecticut River, East Hartford",2
"765","Magnoliophyta","Liliopsida","Poaceae","Echinochloa muricata",1983-08-27,1983,41.76555,-72.66555,"Connecticut River, East Hartford",2
"766","Magnoliophyta","Magnoliopsida","Plantaginaceae","Callitriche palustris",1983-08-27,1983,41.76555,-72.66555,"Connecticut River, East Hartford",2
"767","Magnoliophyta","Liliopsida","Poaceae","Eragrostis pectinacea",1983-08-25,1983,41.76555,-72.66555,"Connecticut River, East Hartford",2
"768","Magnoliophyta","Liliopsida","Alismataceae","Sagittaria sagittifolia",1988-09-23,1988,41.7661,-72.6833,"bank of the Connecticut River",2
"769","Magnoliophyta","Magnoliopsida","Fabaceae","Lespedeza hirta",1988-08-15,1988,41.70111,-72.67,"Wethersfield",2
"770","Magnoliophyta","Magnoliopsida","Caryophyllaceae","Saponaria officinalis",1988-08-01,1988,41.70111,-72.67,"Wethersfield",2
